latitude,longitude,neo_altitude,num_satellites,hdc_temperature,bmp_temperature,humidity,pressure,mpu_altitude,time
-33.36836666666667,-70.69029333333333,525.9,04,23.51,24.82,60.22,959.22,0.0,"15/02, 19:59:38"
-33.36834666666667,-70.69032,525.2,04,23.55,24.89,60.22,959.23,0.15,"15/02, 19:59:48"
-33.368406666666665,-70.69031833333334,521.7,05,23.54,24.91,60.12,959.2,-0.0,"15/02, 20:00:00"
-33.368445,-70.69031,526.6,04,23.62,24.96,60.22,959.23,0.07,"15/02, 20:00:10"
-33.36837166666667,-70.69032833333333,529.8,04,23.62,24.99,60.12,959.22,0.0,"15/02, 20:00:21"
-33.368368333333336,-70.6903,525.6,04,23.63,25.02,59.99,959.25,-0.0,"15/02, 20:00:32"
-33.368375,-70.69028,525.4,05,23.68,25.07,59.89,959.25,0.01,"15/02, 20:00:43"
-33.368291666666664,-70.69034166666667,532.5,04,23.68,25.09,59.79,959.28,-0.0,"15/02, 20:00:54"
-33.368233333333336,-70.69034,528.9,04,23.71,25.09,59.79,959.28,0.08,"15/02, 20:01:05"
-33.368228333333334,-70.69034666666667,529.4,04,23.69,25.11,59.79,959.27,0.0,"15/02, 20:01:16"
-33.36827666666667,-70.69029333333333,537.2,05,23.73,25.14,59.79,959.26,-0.0,"15/02, 20:01:28"
-33.36837,-70.69029166666667,536.2,04,23.76,25.18,59.69,959.25,0.04,"15/02, 20:01:38"
-33.36841,-70.69030333333333,535.3,04,23.73,25.16,59.79,959.26,-0.0,"15/02, 20:01:49"
-33.36837833333333,-70.69029166666667,534.5,04,23.76,25.15,59.79,959.27,0.02,"15/02, 20:02:00"
-33.368336666666664,-70.69030666666667,533.7,04,23.78,25.19,59.69,959.27,0.0,"15/02, 20:02:11"
-33.368323333333336,-70.69031666666666,537.0,05,23.77,25.21,59.59,959.27,0.0,"15/02, 20:02:22"
-33.368278333333336,-70.69027,530.2,05,23.74,25.16,59.59,959.28,0.03,"15/02, 20:02:33"
-33.368381666666664,-70.69024333333333,522.4,05,23.74,25.15,59.49,959.29,-0.0,"15/02, 20:02:44"
-33.36835333333333,-70.69026833333334,523.4,05,23.66,25.06,59.59,959.3,0.04,"15/02, 20:02:55"
-33.36834,-70.69029333333333,530.0,05,23.69,25.05,59.69,959.31,0.0,"15/02, 20:03:06"
-33.368305,-70.69031833333334,537.8,04,23.65,24.99,59.69,959.32,-0.0,"15/02, 20:03:17"
-33.36826833333333,-70.69026,518.0,04,23.63,24.96,59.79,959.31,0.07,"15/02, 20:03:28"
-33.36829,-70.69023,513.7,05,23.62,24.98,59.82,959.31,-0.0,"15/02, 20:03:39"
-33.36833166666667,-70.69025,515.7,05,23.62,24.97,59.92,959.33,0.03,"15/02, 20:03:50"
-33.368325,-70.69030833333333,525.7,05,23.63,24.98,59.89,959.29,0.0,"15/02, 20:04:01"
-33.368385,-70.690285,532.4,05,23.65,25.02,59.89,959.27,0.0,"15/02, 20:04:13"
-33.368435,-70.69030333333333,534.8,05,23.61,25.03,59.82,959.31,0.11,"15/02, 20:04:23"
-33.368425,-70.69027666666666,531.2,04,23.61,25.0,59.92,959.27,-0.0,"15/02, 20:04:34"
-33.36851333333333,-70.69029,531.3,04,23.59,24.99,59.92,959.28,0.04,"15/02, 20:04:45"
-33.36857333333333,-70.69028833333333,523.5,04,23.59,24.98,60.02,959.3,-0.0,"15/02, 20:04:56"
-33.368606666666665,-70.69027833333334,516.7,04,23.59,24.92,60.02,959.29,-0.0,"15/02, 20:05:07"
-33.368565,-70.69028333333333,514.2,04,23.55,24.9,60.02,959.31,0.06,"15/02, 20:05:18"
-33.368521666666666,-70.69028166666666,521.2,04,23.51,24.84,60.12,959.33,-0.0,"15/02, 20:05:29"
-33.368428333333334,-70.69028166666666,526.5,04,23.5,24.85,60.22,959.3,0.01,"15/02, 20:05:41"
-33.368343333333335,-70.69027833333334,528.2,04,23.48,24.81,60.22,959.33,0.0,"15/02, 20:05:51"
-33.36856,-70.69031,522.3,04,23.47,24.8,60.32,959.34,-0.0,"15/02, 20:06:02"
-33.368605,-70.69030666666667,522.0,04,23.4,24.75,60.35,959.34,0.11,"15/02, 20:06:13"
-33.368433333333336,-70.69029666666667,516.5,04,23.39,24.69,60.45,959.26,0.0,"15/02, 20:06:24"
-33.36832166666667,-70.69028333333333,524.2,04,23.41,24.75,60.42,959.32,0.01,"15/02, 20:06:35"
-33.368273333333335,-70.690305,528.6,04,23.41,24.79,60.42,959.37,-0.0,"15/02, 20:06:46"
-33.368298333333335,-70.69029333333333,536.4,04,23.4,24.71,60.55,959.3,0.0,"15/02, 20:06:57"
-33.36824,-70.69033666666667,533.1,04,23.34,24.69,60.55,959.29,-0.02,"15/02, 20:07:08"
-33.368048333333334,-70.69039666666667,541.3,04,23.32,24.6,60.65,959.27,0.0,"15/02, 20:07:19"
-33.36790833333333,-70.69039166666667,547.1,04,23.32,24.63,60.75,959.33,-0.01,"15/02, 20:07:30"
-33.36794,-70.69039833333333,542.2,04,23.27,24.6,60.75,959.31,-0.0,"15/02, 20:07:41"
-33.36801833333333,-70.69034166666667,536.2,04,23.25,24.53,60.85,959.31,0.0,"15/02, 20:07:52"
-33.36819833333333,-70.69030333333333,530.8,04,23.27,24.57,60.95,959.31,0.16,"15/02, 20:08:03"
-33.368293333333334,-70.690325,537.0,04,23.2,24.52,60.95,959.3,-0.0,"15/02, 20:08:14"
-33.368296666666666,-70.69031666666666,542.7,04,23.24,24.55,60.95,959.29,-0.0,"15/02, 20:08:25"
-33.368365,-70.69031333333334,539.0,04,23.24,24.56,60.95,959.29,0.0,"15/02, 20:08:36"
-33.36828666666667,-70.69033333333333,538.4,04,23.23,24.56,60.95,959.3,0.0,"15/02, 20:08:47"
-33.368296666666666,-70.69033,535.8,04,23.24,24.58,60.95,959.32,0.07,"15/02, 20:08:58"
-33.368356666666664,-70.69030333333333,536.2,04,23.24,24.6,60.95,959.31,0.0,"15/02, 20:09:09"
-33.36843,-70.69028166666666,535.9,04,23.25,24.63,60.95,959.33,0.0,"15/02, 20:09:20"
-33.368505,-70.69029166666667,534.3,04,23.24,24.6,60.95,959.34,-0.0,"15/02, 20:09:31"
-33.36850833333333,-70.6903,530.3,04,23.2,24.53,60.95,959.33,-0.0,"15/02, 20:09:42"
-33.368426666666664,-70.69028,529.6,05,23.18,24.47,61.05,959.33,0.11,"15/02, 20:09:53"
-33.368401666666664,-70.69026,527.9,05,23.15,24.42,61.08,959.33,0.0,"15/02, 20:10:04"
-33.36846666666667,-70.69025166666667,523.8,05,23.13,24.44,61.18,959.34,0.01,"15/02, 20:10:15"
-33.36845666666667,-70.69027833333334,527.7,05,23.1,24.42,61.18,959.35,0.0,"15/02, 20:10:27"
-33.368498333333335,-70.69027833333334,523.8,05,23.08,24.35,61.27,959.32,0.0,"15/02, 20:10:37"
-33.368505,-70.690295,528.9,05,23.05,24.31,61.38,959.32,0.06,"15/02, 20:10:48"
-33.368541666666665,-70.69027833333334,533.8,05,23.06,24.33,61.38,959.34,-0.0,"15/02, 20:10:59"
-33.36845,-70.69026166666667,532.4,05,23.02,24.31,61.47,959.34,0.0,"15/02, 20:11:10"
-33.368383333333334,-70.690255,536.5,04,22.99,24.24,61.57,959.34,-0.0,"15/02, 20:11:21"
-33.368336666666664,-70.69024166666667,538.4,04,22.99,24.24,61.57,959.33,0.0,"15/02, 20:11:32"
-33.36830833333333,-70.69024833333333,538.7,00,22.98,24.24,61.57,959.3,0.04,"15/02, 20:11:43"
,,,00,22.98,24.23,61.68,959.33,-0.0,"15/02, 20:11:54"
,,,00,22.94,24.22,61.68,959.33,0.06,"15/02, 20:12:05"
,,,00,22.98,24.26,61.68,959.32,0.0,"15/02, 20:12:16"
,,,00,23.0,24.32,61.68,959.34,0.0,"15/02, 20:12:27"
,,,00,22.99,24.32,61.57,959.34,0.04,"15/02, 20:12:39"
,,,00,22.96,24.23,61.68,959.34,0.0,"15/02, 20:12:49"
,,,00,22.91,24.2,61.71,959.35,0.04,"15/02, 20:13:00"
,,,00,22.88,24.15,61.8,959.37,-0.0,"15/02, 20:13:11"
,,,00,22.91,24.2,61.9,959.34,-0.0,"15/02, 20:13:22"
-33.368485,-70.69031833333334,523.8,05,22.93,24.23,61.77,959.3,-0.0,"15/02, 20:14:19"
-33.367801666666665,-70.690275,505.3,04,22.88,24.2,61.9,959.31,-0.0,"15/02, 20:14:29"
-33.367628333333336,-70.69027,512.6,05,22.9,24.2,61.9,959.31,0.0,"15/02, 20:14:41"
-33.367795,-70.69027666666666,528.7,06,22.93,24.25,61.87,959.29,0.04,"15/02, 20:14:52"
-33.368565,-70.69029833333333,530.5,06,22.9,24.21,61.9,959.34,0.0,"15/02, 20:15:03"
-33.36844,-70.69029833333333,534.9,05,22.88,24.22,61.9,959.33,0.01,"15/02, 20:15:13"
-33.36848166666667,-70.69030166666667,537.2,05,22.88,24.22,61.9,959.35,0.0,"15/02, 20:15:25"
-33.36855333333333,-70.69030166666667,541.4,06,22.88,24.2,61.9,959.35,-0.0,"15/02, 20:15:36"
-33.368606666666665,-70.690305,537.5,06,22.91,24.23,61.9,959.31,-0.02,"15/02, 20:15:47"
-33.368628333333334,-70.69033833333333,537.3,06,22.91,24.26,62.01,959.31,0.0,"15/02, 20:15:58"
-33.36867,-70.69036666666666,532.7,06,22.91,24.23,61.9,959.36,0.0,"15/02, 20:16:09"
-33.368611666666666,-70.69036833333334,521.2,06,22.93,24.27,61.87,959.36,0.0,"15/02, 20:16:20"
-33.36839666666667,-70.69037333333333,518.4,05,22.9,24.26,61.9,959.36,-0.0,"15/02, 20:16:30"
-33.368363333333335,-70.69035666666667,528.0,06,22.9,24.25,61.9,959.36,0.06,"15/02, 20:16:42"
-33.368406666666665,-70.69032333333334,530.9,06,22.88,24.18,61.9,959.37,0.0,"15/02, 20:16:53"
-33.36841833333333,-70.69029333333333,529.0,06,22.88,24.15,61.9,959.34,0.03,"15/02, 20:17:04"
-33.368425,-70.69026333333333,523.5,06,22.84,24.16,62.01,959.34,0.0,"15/02, 20:17:15"
-33.36839,-70.69024333333333,520.7,07,22.84,24.13,62.1,959.32,0.0,"15/02, 20:17:26"
-33.368401666666664,-70.690235,520.8,06,22.84,24.14,62.1,959.33,0.05,"15/02, 20:17:37"
-33.36839666666667,-70.69024833333333,518.8,06,22.81,24.11,62.2,959.33,0.0,"15/02, 20:17:48"
-33.368433333333336,-70.69026666666667,519.0,06,22.83,24.12,62.2,959.37,0.06,"15/02, 20:17:59"
-33.368431666666666,-70.69029,526.5,05,22.83,24.1,62.2,959.36,-0.0,"15/02, 20:18:09"
-33.36844333333333,-70.690315,521.0,05,22.78,24.05,62.2,959.38,0.0,"15/02, 20:18:20"
-33.36850166666667,-70.69031833333334,523.6,05,22.78,24.09,62.3,959.37,0.05,"15/02, 20:18:31"
-33.36842333333333,-70.69034,517.1,05,22.8,24.11,62.2,959.37,-0.0,"15/02, 20:18:42"
-33.36837,-70.69033,517.8,05,22.78,24.1,62.3,959.37,0.05,"15/02, 20:18:53"
-33.36835166666667,-70.690405,505.5,05,22.81,24.08,62.3,959.38,-0.0,"15/02, 20:19:04"
-33.36846166666667,-70.69046166666666,499.7,05,22.8,24.09,62.2,959.37,-0.01,"15/02, 20:19:15"
-33.36837,-70.69039,500.4,05,22.75,24.06,62.3,959.35,0.0,"15/02, 20:19:26"
-33.36835166666667,-70.69037333333333,505.5,05,22.73,24.01,62.4,959.33,0.0,"15/02, 20:19:38"
-33.368323333333336,-70.690375,515.3,05,22.75,24.01,62.4,959.39,0.11,"15/02, 20:19:49"
-33.36859,-70.69042666666667,517.7,07,22.72,24.0,62.4,959.37,0.0,"15/02, 20:20:00"
-33.36852,-70.69043,517.8,06,22.68,23.96,62.43,959.37,0.0,"15/02, 20:20:10"
-33.368608333333334,-70.69045333333334,514.8,05,22.63,23.88,62.53,959.38,0.0,"15/02, 20:20:21"
-33.368606666666665,-70.69043166666667,513.1,05,22.59,23.82,62.73,959.42,0.0,"15/02, 20:20:32"
-33.36864,-70.69044666666667,504.9,05,22.54,23.72,62.93,959.41,0.03,"15/02, 20:20:43"
-33.36852,-70.69038333333333,509.0,05,22.55,23.73,63.03,959.39,-0.0,"15/02, 20:20:54"
-33.368525,-70.69041666666666,512.3,06,22.57,23.77,62.93,959.36,0.03,"15/02, 20:21:05"
-33.36853,-70.69037333333333,519.5,06,22.59,23.82,63.03,959.37,0.0,"15/02, 20:21:16"
-33.36841666666667,-70.69032333333334,517.1,06,22.62,23.87,62.93,959.38,-0.0,"15/02, 20:21:28"
-33.368435,-70.69028333333333,516.0,06,22.62,23.89,62.93,959.38,0.1,"15/02, 20:21:39"
-33.368425,-70.690275,516.7,05,22.65,23.91,62.83,959.38,-0.0,"15/02, 20:21:49"
-33.36843833333333,-70.69025666666667,510.2,05,22.65,23.91,62.83,959.38,0.03,"15/02, 20:22:00"
-33.36835166666667,-70.69026666666667,509.6,05,22.68,23.93,62.83,959.35,0.0,"15/02, 20:22:11"
-33.36841,-70.69030333333333,526.9,05,22.69,23.97,62.73,959.36,0.0,"15/02, 20:22:22"
-33.368431666666666,-70.69030166666667,529.7,06,22.68,23.95,62.73,959.34,-0.0,"15/02, 20:22:33"
-33.36841666666667,-70.69029833333333,531.9,05,22.66,23.99,62.83,959.34,0.0,"15/02, 20:22:44"
-33.368495,-70.69032666666666,529.0,06,22.59,23.91,62.93,959.39,0.01,"15/02, 20:22:56"
-33.36851,-70.690325,532.4,05,22.57,23.9,63.03,959.39,-0.0,"15/02, 20:23:07"
-33.36846833333333,-70.69034166666667,534.5,05,22.57,23.92,63.13,959.39,0.0,"15/02, 20:23:17"
-33.368518333333334,-70.690335,533.3,05,22.57,23.94,63.13,959.34,0.02,"15/02, 20:23:29"
-33.36863,-70.69037833333333,536.7,04,22.57,23.95,63.13,959.35,0.0,"15/02, 20:23:39"
-33.368676666666666,,,00,22.51,23.92,63.13,959.39,0.02,"15/02, 20:23:50"
,,,00,22.53,23.9,63.23,959.39,-0.0,"15/02, 20:24:01"
,,,00,22.53,23.91,63.23,959.36,0.02,"15/02, 20:24:12"
,,,00,22.51,23.92,63.13,959.37,0.0,"15/02, 20:24:23"
-33.36848333333333,-70.69039333333333,524.0,04,22.5,23.89,63.23,959.39,-0.0,"15/02, 20:24:34"
-33.368455,-70.69040833333334,528.8,04,22.5,23.92,63.23,959.38,0.07,"15/02, 20:24:45"
-33.368586666666666,-70.69039333333333,542.2,04,22.48,23.89,63.23,959.42,0.0,"15/02, 20:24:56"
-33.368608333333334,-70.69031333333334,534.5,06,22.5,23.92,63.33,959.41,0.01,"15/02, 20:25:08"
-33.368458333333336,-70.69035666666667,529.0,04,22.48,23.94,63.23,959.39,0.0,"15/02, 20:25:18"
-33.36817166666667,-70.69039166666667,525.7,05,22.47,23.93,63.33,959.41,-0.0,"15/02, 20:25:29"
-33.368336666666664,-70.69029166666667,538.6,05,22.44,23.89,63.36,959.39,0.17,"15/02, 20:25:41"
-33.368338333333334,-70.69027,533.3,06,22.44,23.86,63.36,959.42,0.0,"15/02, 20:25:52"
-33.36831333333333,-70.69029666666667,525.1,05,22.43,23.83,63.46,959.39,-0.01,"15/02, 20:26:03"
-33.36817,-70.69031333333334,511.0,05,22.43,23.86,63.36,959.4,-0.0,"15/02, 20:26:14"
-33.368208333333335,-70.69005166666666,552.9,05,22.45,23.85,63.46,959.39,0.0,"15/02, 20:26:25"
-33.36792,-70.68976,587.0,06,22.45,23.89,63.46,959.39,0.1,"15/02, 20:26:36"
-33.36783833333333,-70.69003333333333,546.0,05,22.39,23.83,63.46,959.41,-0.0,"15/02, 20:26:47"
-33.367958333333334,-70.69015333333333,534.6,04,22.43,23.86,63.46,959.39,0.03,"15/02, 20:26:57"
-33.36799,-70.69017166666667,530.5,05,22.44,23.88,63.46,959.41,-0.0,"15/02, 20:27:09"
-33.368275,-70.6903,545.4,05,22.44,23.91,63.36,959.43,0.0,"15/02, 20:27:20"
-33.36855666666666,-70.69035,538.4,04,22.41,23.85,63.46,959.41,0.0,"15/02, 20:28:15"
-33.36851166666667,-70.69033333333333,536.8,05,22.38,23.8,63.56,959.43,0.0,"15/02, 20:28:26"
-33.36873333333333,-70.69044,539.5,05,22.38,23.81,63.56,959.43,0.0,"15/02, 20:28:37"
-33.36864666666666,-70.690325,549.6,04,22.33,23.79,63.56,959.43,0.08,"15/02, 20:28:47"
-33.36835,-70.69007,561.8,05,22.32,23.76,63.66,959.41,-0.0,"15/02, 20:28:59"
-33.368026666666665,-70.68988,573.3,04,22.36,23.78,63.66,959.42,0.02,"15/02, 20:29:09"
-33.367778333333334,-70.68966166666667,586.2,05,22.3,23.78,63.66,959.43,0.0,"15/02, 20:29:20"
-33.367555,-70.68950833333334,593.9,00,22.32,23.73,63.66,959.41,-0.0,"15/02, 20:29:31"
-33.36854833333334,-70.69038166666667,521.0,04,22.26,23.66,63.76,959.41,-0.0,"15/02, 20:30:27"
,,,00,22.25,23.67,63.86,959.41,0.0,"15/02, 20:30:37"
,,,00,22.25,23.65,63.96,959.44,0.0,"15/02, 20:30:48"
,,,00,22.25,23.66,63.96,959.43,0.05,"15/02, 20:30:59"
,,,00,22.23,23.67,64.0,959.43,0.0,"15/02, 20:31:10"
,,,00,22.22,23.64,64.0,959.42,-0.0,"15/02, 20:31:21"
,,,00,22.2,23.63,64.0,959.43,0.0,"15/02, 20:31:32"
,,,00,22.18,23.58,64.09,959.43,-0.0,"15/02, 20:31:43"
,,,00,22.18,23.61,64.19,959.42,0.08,"15/02, 20:31:54"
,,,00,22.15,23.6,64.19,959.4,0.0,"15/02, 20:32:05"
,,,00,22.15,23.6,64.19,959.43,-0.02,"15/02, 20:32:16"
,,,00,22.14,23.54,64.29,959.45,-0.0,"15/02, 20:32:27"
,,,00,22.08,23.48,64.29,959.46,0.0,"15/02, 20:32:38"
,,,00,22.06,23.43,64.39,959.45,0.06,"15/02, 20:32:49"
,,,00,22.06,23.4,64.49,959.43,0.0,"15/02, 20:33:00"
,,,00,22.08,23.48,64.49,959.46,0.01,"15/02, 20:33:11"
,,,00,22.06,23.47,64.39,959.44,0.0,"15/02, 20:33:22"
,,,00,22.08,23.5,64.49,959.47,0.0,"15/02, 20:33:33"
,,,00,22.08,23.51,64.39,959.45,-0.0,"15/02, 20:33:44"
,-70.69073333333333,461.6,04,22.0,23.36,64.49,959.45,0.0,"15/02, 20:33:55"
,,,04,21.98,23.34,64.62,959.43,0.04,"15/02, 20:34:06"
-33.368698333333334,-70.69047666666667,530.8,05,21.96,23.31,64.72,959.44,-0.0,"15/02, 20:34:17"
-33.36795166666667,-70.69033833333333,526.1,05,21.95,23.27,64.83,959.46,0.0,"15/02, 20:34:28"
-33.368143333333336,-70.69030833333333,534.7,04,21.93,23.24,64.83,959.44,-0.0,"15/02, 20:34:39"
-33.368341666666666,-70.69024166666667,,00,21.92,23.27,64.92,959.39,0.0,"15/02, 20:34:50"
,,,00,21.92,23.28,64.92,959.41,0.08,"15/02, 20:35:01"
,,,00,21.92,23.27,64.92,959.41,-0.0,"15/02, 20:35:12"
,,,00,21.93,23.3,64.83,959.42,0.01,"15/02, 20:35:23"
,,,00,21.88,23.23,64.92,959.46,-0.0,"15/02, 20:35:34"
,,,00,21.92,23.27,64.92,959.45,0.0,"15/02, 20:35:45"
,,,00,21.92,23.27,65.02,959.45,0.06,"15/02, 20:35:56"
,,,00,21.93,23.33,64.92,959.42,-0.0,"15/02, 20:36:07"
,,,00,21.93,23.35,64.92,959.42,0.06,"15/02, 20:36:18"
,,,00,21.95,23.34,64.92,959.43,0.0,"15/02, 20:36:29"
,,,00,21.96,23.38,64.83,959.46,-0.0,"15/02, 20:36:40"
,,,00,21.98,23.42,64.72,959.44,-0.0,"15/02, 20:36:51"
,,,00,22.02,23.47,64.69,959.46,0.0,"15/02, 20:37:02"
-33.36842166666667,-70.69025833333333,531.8,04,22.02,23.49,64.59,959.47,-0.0,"15/02, 20:37:58"
,,,00,21.98,23.39,64.72,959.47,0.12,"15/02, 20:38:08"
,,,00,21.95,23.35,64.83,959.48,-0.0,"15/02, 20:38:19"
-33.36901,-70.6902,567.7,05,21.91,23.32,64.83,959.48,-0.0,"15/02, 20:38:30"
-33.36891333333333,-70.69023666666666,551.4,05,21.92,23.34,64.92,959.5,0.0,"15/02, 20:38:41"
,-70.69044333333333,475.2,04,21.93,23.34,64.92,959.5,0.0,"15/02, 20:38:52"
-33.36745666666667,-70.69047666666667,460.3,06,21.95,23.38,64.92,959.5,0.14,"15/02, 20:39:04"
-33.36729833333333,-70.69049,468.4,05,21.88,23.32,64.92,959.49,-0.0,"15/02, 20:39:15"
-33.367695,-70.69042166666667,495.2,03,21.91,23.3,65.02,959.43,0.04,"15/02, 20:39:25"
-33.36852666666667,-70.69031666666666,536.3,05,21.91,23.35,64.92,959.47,-0.0,"15/02, 20:39:37"
-33.36872833333334,-70.690325,527.3,04,21.88,23.24,65.02,959.42,-0.0,"15/02, 20:39:47"
-33.36852833333333,-70.69035166666667,516.6,00,21.85,23.27,65.12,959.47,-0.0,"15/02, 20:39:58"
,,,05,21.83,23.27,65.12,959.43,-0.0,"15/02, 20:40:09"
-33.36778666666667,-70.69051333333333,490.0,05,21.85,23.26,65.12,959.46,0.02,"15/02, 20:40:21"
-33.367601666666665,-70.69050833333333,486.4,05,21.79,23.18,65.12,959.44,-0.0,"15/02, 20:40:31"
-33.36768333333333,-70.690485,486.5,04,21.79,23.17,65.22,959.48,-0.0,"15/02, 20:40:42"
-33.36781333333333,-70.69047,486.7,05,21.8,23.21,65.33,959.41,0.0,"15/02, 20:40:54"
-33.368066666666664,-70.69034333333333,515.1,04,21.8,23.25,65.22,959.47,0.0,"15/02, 20:41:05"
-33.36864333333333,-70.690335,531.1,04,21.8,23.26,65.12,959.48,0.1,"15/02, 20:41:15"
-33.368748333333336,-70.69034,537.4,05,21.79,23.18,65.22,959.47,0.0,"15/02, 20:41:27"
-33.36867,-70.69033666666667,539.0,04,21.8,23.18,65.33,959.47,-0.01,"15/02, 20:41:37"
-33.36862,-70.69032333333334,537.3,04,21.77,23.22,65.33,959.47,0.0,"15/02, 20:41:48"
-33.368653333333334,-70.69027833333334,531.9,04,21.83,23.26,65.12,959.46,0.0,"15/02, 20:41:59"
-33.36860166666666,-70.69025,543.8,04,21.88,23.29,65.12,959.44,0.02,"15/02, 20:42:10"
-33.36842333333333,-70.6901,576.2,05,21.88,23.33,65.02,959.44,-0.0,"15/02, 20:42:21"
-33.366728333333334,-70.68977833333334,,00,21.89,23.35,65.02,959.47,0.09,"15/02, 20:42:33"
-33.36530333333333,-70.68956166666666,646.0,00,21.85,23.31,65.02,959.46,0.0,"15/02, 20:42:43"
,,,00,21.82,23.28,65.12,959.44,0.0,"15/02, 20:42:54"
,,,00,21.82,23.24,65.12,959.48,-0.0,"15/02, 20:43:05"
,,,00,21.76,23.16,65.22,959.46,-0.0,"15/02, 20:43:16"
,,,00,21.75,23.12,65.36,959.45,0.05,"15/02, 20:43:27"
,,,00,21.76,23.15,65.33,959.45,0.0,"15/02, 20:43:38"
,,,00,21.76,23.19,65.33,959.42,0.03,"15/02, 20:43:49"
,,,00,21.77,23.2,65.22,959.46,-0.0,"15/02, 20:44:00"
,,,00,21.79,23.24,65.22,959.48,-0.0,"15/02, 20:44:11"
,,,00,21.72,23.17,65.25,959.48,0.11,"15/02, 20:44:22"
,,,00,21.7,23.11,65.36,959.49,0.0,"15/02, 20:44:33"
,,,00,21.7,23.1,65.45,959.44,0.02,"15/02, 20:44:44"
,,,00,21.72,23.15,65.45,959.44,0.0,"15/02, 20:44:55"
,,,00,21.7,23.14,65.45,959.46,-0.0,"15/02, 20:45:06"
,,,00,21.72,23.13,65.45,959.45,0.0,"15/02, 20:45:17"
,,,00,21.72,23.12,65.45,959.44,0.0,"15/02, 20:45:28"
,,,00,21.7,23.1,65.45,959.43,0.11,"15/02, 20:45:39"
,,,00,21.69,23.11,65.55,959.42,0.0,"15/02, 20:45:50"
,,,00,21.66,23.06,65.55,959.45,0.01,"15/02, 20:46:01"
,,,00,21.67,23.11,65.66,959.46,-0.0,"15/02, 20:46:12"
,,,00,21.66,23.08,65.66,959.47,0.0,"15/02, 20:46:23"
,,,00,21.67,23.12,65.66,959.45,0.01,"15/02, 20:46:34"
,,,00,21.67,23.13,65.55,959.47,0.0,"15/02, 20:46:45"
,,,00,21.66,23.07,65.66,959.48,0.05,"15/02, 20:46:56"
,,,00,21.58,22.98,65.66,959.47,-0.0,"15/02, 20:47:07"
,,,00,21.61,22.95,65.75,959.43,-0.0,"15/02, 20:47:18"
,,,00,21.57,22.96,65.75,959.44,0.0,"15/02, 20:47:29"
,,,00,21.58,22.96,65.86,959.44,0.0,"15/02, 20:47:40"
,,,00,21.57,22.94,65.86,959.46,0.03,"15/02, 20:47:51"
,,,00,21.55,22.94,65.86,959.47,0.0,"15/02, 20:48:02"
,,,00,21.55,22.88,65.95,959.47,0.02,"15/02, 20:48:13"
,,,00,21.52,22.87,65.95,959.49,-0.0,"15/02, 20:48:24"
,,,00,21.52,22.89,66.05,959.47,0.0,"15/02, 20:48:35"
,,,00,21.51,22.85,66.19,959.5,0.05,"15/02, 20:48:47"
,,,00,21.51,22.85,66.19,959.5,-0.0,"15/02, 20:48:57"
,,,00,21.45,22.81,66.19,959.53,-0.08,"15/02, 20:49:08"
,,,00,21.4,22.72,66.28,959.5,0.0,"15/02, 20:49:19"
,,,00,21.39,22.66,66.49,959.47,-0.0,"15/02, 20:49:30"
,,,00,21.4,22.69,66.49,959.51,-0.0,"15/02, 20:49:41"
,,,00,21.37,22.66,66.49,959.51,0.0,"15/02, 20:49:52"
,,,00,21.36,22.65,66.59,959.52,0.05,"15/02, 20:50:03"
,,,00,21.32,22.62,66.59,959.52,0.0,"15/02, 20:50:14"
,,,00,21.32,22.6,66.69,959.51,0.03,"15/02, 20:50:25"
,,,00,21.32,22.62,66.69,959.54,-0.0,"15/02, 20:50:36"
,,,00,21.3,22.61,66.78,959.53,-0.0,"15/02, 20:50:47"
,,,00,21.29,22.6,66.78,959.49,0.08,"15/02, 20:50:58"
,,,00,21.29,22.59,66.89,959.49,0.0,"15/02, 20:51:09"
,,,00,21.27,22.56,66.92,959.48,0.01,"15/02, 20:51:20"
,,,00,21.29,22.57,66.89,959.47,-0.0,"15/02, 20:51:31"
,,,00,21.27,22.6,66.92,959.46,-0.01,"15/02, 20:51:42"
,,,00,21.27,22.62,66.82,959.48,-0.0,"15/02, 20:51:53"
,,,00,21.27,22.58,66.92,959.51,-0.0,"15/02, 20:52:04"
,,,00,21.29,22.62,66.89,959.51,0.06,"15/02, 20:52:15"
,,,00,21.29,22.63,66.78,959.5,0.0,"15/02, 20:52:26"
,,,00,21.25,22.57,66.82,959.51,0.04,"15/02, 20:52:37"
,,,00,21.24,22.56,66.92,959.53,0.0,"15/02, 20:52:48"
,,,00,21.21,22.53,67.02,959.52,0.0,"15/02, 20:52:59"
,,,00,21.22,22.56,67.02,959.48,0.1,"15/02, 20:53:10"
,,,00,21.21,22.5,67.02,959.52,-0.0,"15/02, 20:53:21"
,,,00,21.18,22.48,67.12,959.5,0.03,"15/02, 20:53:32"
,,,00,21.2,22.52,67.02,959.52,-0.0,"15/02, 20:53:43"
,,,00,21.18,22.51,67.12,959.5,0.01,"15/02, 20:53:54"
,,,00,21.2,22.48,67.02,959.49,0.0,"15/02, 20:54:05"
,,,00,21.17,22.46,67.12,959.53,0.0,"15/02, 20:54:16"
,,,00,21.2,22.51,67.12,959.49,0.05,"15/02, 20:54:27"
,,,00,21.17,22.48,67.12,959.51,0.0,"15/02, 20:54:38"
,,,00,21.15,22.47,67.22,959.55,0.04,"15/02, 20:54:49"
